Date,Ticker,ME,pre_beta,is_kospi,size_decile,pre_beta_decile,post_beta,lnME,ln_BE_ME_con,ln_BE_ME_sep,ln_A_ME_con,ln_A_ME_sep,ln_A_BE_con,ln_A_BE_sep,E_P_con,E_P_sep,E_P_dummy_con,E_P_dummy_sep
2000-06-30,A000670,171309.72,0.9927474855838574,1,9,4,0.8595804491640613,12.051228425259332,,15.235686255648861,,15.635854179454945,,0.4001679238060839,,0.10909834265874309,,0.0
2000-06-30,A000680,13266.1309,2.07364298425254,1,3,10,0.7738665250975185,9.492969517366836,,,,17.404962668322607,,,,0.0,,1.0
2000-06-30,A000700,275088.6675,1.423033840254067,1,9,7,0.9756834469224009,12.524848751952932,,14.641318667695899,,17.19852407235231,,2.55720540465641,,0.16277017391802556,,0.0
2000-06-30,A000720,1822321.8112,1.0785592895554246,1,10,4,1.0386301938783138,14.415621966452619,,13.829019139882362,,15.677165956169,,1.8481468162866388,,0.036456581682053325,,0.0
2000-06-30,A000760,60200.0,1.2175484909931646,1,6,5,0.695985900306092,11.005427631296913,,14.322044885528289,,14.817392440730119,,0.4953475552018299,,0.10389601747173689,,0.0
2000-06-30,A000790,1129.8428,0.939387371162736,1,1,1,0.3335328178935961,7.029833786984743,,15.967415780376347,,18.24850464531686,,2.281088864940511,,0.0,,1.0
2000-06-30,A000830,3981259.9744,1.5728534668898817,1,10,9,1.2937766020086008,15.19710890364327,,14.780010897329477,,16.247414780814175,,1.4674038834846974,,0.10251912493100643,,0.0
2000-06-30,A000840,580.27908,1.7248094169045325,1,1,5,0.5017076172574948,6.363509160227934,,,,18.10151460035061,,,,0.0,,1.0
2000-06-30,A000860,44177.2848,0.8661856756081263,1,5,3,0.8468109699569695,10.695966017412353,,14.845650840634217,,15.602108787942358,,0.7564579473081399,,0.6802234864750034,,0.0
2000-06-30,A000880,336419.3848,1.8633386422551987,1,9,9,1.2551012023404458,12.726113829677553,,15.583250335371437,,16.5994005130573,,1.0161501776858628,,0.0,,1.0
2000-06-30,A000890,39756.04555,1.736788273794686,1,5,9,0.9892910440682878,10.590517197826248,,14.278534009079522,,15.404923960681787,,1.1263899516022657,,0.09069646739130435,,0.0
2000-06-30,A000900,46072.4872,1.3509897377761502,1,6,7,0.8809785092162847,10.737971243883157,,16.185711191884053,,17.668783931388447,,1.4830727395043923,,0.0,,1.0
2000-06-30,A000910,24895.0,1.1250218418321776,1,4,4,0.748162499149471,10.122422259076282,,14.067120697663166,,15.019354785051584,,0.9522340873884187,,0.04565522131499785,,0.0
2000-06-30,A000950,73248.0,1.176147623393569,1,7,5,0.8591836503559173,11.201606222752293,,15.502156492322646,,16.20577655407309,,0.7036200617504451,,0.3553882403376863,,0.0
2000-06-30,A000970,67200.0,0.6520699816662043,1,7,1,0.7729975782666207,11.115428526511241,,14.065045750724464,,14.781702431160735,,0.7166566804362708,,0.1645406439393939,,0.0
2000-06-30,A000990,96885.3996,1.2609104472118735,1,8,7,1.0303117299416766,11.481284111603651,,15.594054739877455,,16.696043094704574,,1.101988354827121,,0.09276942014556562,,0.0
2000-06-30,A001000,7035.0,1.09379470661907,0,2,4,0.7652629402182906,8.858652969548489,,17.485773592323238,,18.273993739956182,,0.7882201476329476,,0.018515151515151516,,0.0
2000-06-30,A001020,30656.111025,1.8783589881427047,1,5,10,0.9643801789458204,10.330587302404165,,,,16.579677142830754,,,,0.0,,1.0
2000-06-30,A001040,1595046.4873,1.1553814167611385,1,10,5,1.038005378305231,14.282413439418988,,14.367860329584815,,15.175928103478226,,0.8080677738934102,,0.17455965347993105,,0.0
2000-06-30,A001060,70103.415,1.2068632456080663,1,7,6,0.9191909993674927,11.15772678795592,,14.219572217252086,,15.214950865479553,,0.9953786482274678,,0.05799712965463397,,0.0
2000-06-30,A001070,22260.0,1.515725349495617,1,4,7,0.8273415500034361,10.010546624829535,,15.675442807080278,,17.036273603008134,,1.360830795927854,,0.0,,1.0
2000-06-30,A001080,55444.0,0.4626057920655237,1,6,2,0.7928414454046483,10.923128781333244,,14.249347232548278,,14.949084942381155,,0.6997377098328775,,0.1005685192382433,,0.0
2000-06-30,A001110,9678.7241,2.335257089619871,1,2,10,0.7814888580871516,9.177685363731964,,,,18.70448662606616,,,,0.0,,1.0
2000-06-30,A001120,318198.91565,1.584468680950189,1,9,8,1.1320406912237118,12.670431987117604,,14.56815491377484,,16.39895568146908,,1.830800767694241,,0.102282107528239,,0.0
2000-06-30,A001130,99696.7764,0.6458988131706281,1,8,2,0.6818160581846655,11.50988862242821,,,,,,,,,,
2000-06-30,A001140,12430.3784,0.9990843652575544,1,3,3,0.5702544715625498,9.42789862651927,,14.687686583509342,,15.865326151899247,,1.1776395683899052,,0.00491471686759054,,0.0
2000-06-30,A001150,47284.238,1.2927598323466314,1,6,6,0.7492748082759231,10.763932284272709,,15.080994645802003,,16.097371386627017,,1.0163767408250146,,0.26727469648553925,,0.0
2000-06-30,A001160,14160.7,1.2531036860264853,1,3,5,0.8319174957566118,9.558225801054089,,15.394068707639557,,16.31143973201769,,0.9173710243781308,,0.0,,1.0
2000-06-30,A001190,28219.62,1.7379336532349252,1,4,9,0.9526034827143569,10.247772759688928,,15.08066804166553,,15.886444413939243,,0.8057763722737127,,0.02181019766375587,,0.0
2000-06-30,A001210,67200.0,1.2935256687542578,1,7,6,0.9191909993674927,11.115428526511241,,14.53265089052118,,15.751968580422169,,1.2193176899009888,,0.0,,1.0
2000-06-30,A001230,206856.0,1.4395271854011824,1,9,7,0.9756834469224009,12.239778177995344,,15.298039553755618,,16.520048670961863,,1.2220091172062462,,0.2554327048768225,,0.0
2000-06-30,A001250,50174.4238,1.8418094620828052,1,6,10,0.9506755619506032,10.823260689791923,,14.749140422225908,,17.059175397649927,,2.3100349754240197,,0.0,,1.0
2000-06-30,A001260,64307.5741,1.4700173411282107,1,7,9,0.9613844507095342,11.071432696445719,,,,17.305544753374054,,,,0.0,,1.0
2000-06-30,A001300,294600.0,1.5487703032695863,1,9,8,1.1320406912237118,12.593373783010668,,15.716160538764829,,16.765345023315767,,1.0491844845509402,,0.059147004098463705,,0.0
2000-06-30,A001340,14285.2868,1.182045161264661,1,3,5,0.8319174957566118,9.566985391467183,,14.195979718822748,,15.443093089181597,,1.2471133703588495,,0.016544602304642955,,0.0
2000-06-30,A001350,1095.85,3.292231691457907,1,1,10,0.49430914162629774,6.999285596827728,,,,,,,,,,
2000-06-30,A001360,5184.0,1.5782212955679416,1,2,7,0.6857820513130481,8.55333223803211,,14.948056906021828,,16.619837355964588,,1.671780449942762,,2.7293089313271603,,0.0
2000-06-30,A001370,173081.5968,1.95614411092092,1,9,10,1.371327738292405,12.061518420087806,,14.77186008874009,,16.8696854160516,,2.0978253273115097,,0.0,,1.0
2000-06-30,A001380,25421.24655,1.4900033317929773,1,4,7,0.8273415500034361,10.143340581700043,,16.04216642889788,,16.91050316985027,,0.8683367409523884,,0.0,,1.0
2000-06-30,A001390,14180.1835,1.98350278600486,1,3,9,0.7247895621123521,9.559600740764024,,,,15.556182861316385,,,,0.0,,1.0
2000-06-30,A001400,55320.0,0.3955737638554558,1,6,1,0.7098040361093441,10.920889785778694,,11.171431138741198,,15.209595259320336,,4.038164120579138,,0.0,,1.0
2000-06-30,A001420,10507.266,0.7973566604255811,1,2,1,0.6062307754857766,9.259822296824016,,14.70529168312275,,15.344088096707107,,0.6387964135843575,,0.0,,1.0
2000-06-30,A001430,135208.9759,1.9462758970948717,1,8,10,1.177398499249,11.814576830180195,,,,18.068772541266792,,,,0.0,,1.0
2000-06-30,A001440,386000.0,1.4368925953485907,1,10,8,1.0235273743271374,12.863592648446968,,15.397623338851117,,16.37038543523303,,0.9727620963819126,,0.15992975794602118,,0.0
2000-06-30,A001460,63710.73,0.6308341149332887,1,6,2,0.7928414454046483,11.062108273214722,,15.373149015393306,,15.78920867582622,,0.41605966043291437,,0.2379769242201022,,0.0
2000-06-30,A001470,96476.41325,1.190420776171352,1,8,6,1.0977751195713135,11.47705383517129,,15.187070357098472,,16.22208266465509,,1.0350123075566204,,0.012070131364482834,,0.0
2000-06-30,A001520,122635.2858,1.776979359538983,1,8,10,1.177398499249,11.716970073472247,,15.616334532625933,,16.93896014759132,,1.3226256149653872,,0.0,,1.0
2000-06-30,A001530,52800.0,1.1466530635395218,1,6,5,0.695985900306092,10.874266469694353,,15.557640752707082,,16.0389398867906,,0.48129913408351777,,0.20102886287625418,,0.0
2000-06-30,A001550,11672.88697,1.347698951424597,1,2,5,0.5566953007460393,9.36502407857657,,15.413997276767262,,16.174870213559572,,0.7608729367923092,,0.19582209323203237,,0.0
2000-06-30,A001570,68000.0,0.757558312447492,1,7,2,0.7559789517154666,11.127262984158243,,13.487993155000154,,14.391550874613257,,0.9035577196131034,,0.1059201604278075,,0.0
2000-06-30,A001580,8496.558375,1.076647762702869,1,2,3,0.6238280959156877,9.047416463426638,,14.480737647901082,,16.838614473104627,,2.357876825203547,,0.0,,1.0
2000-06-30,A001600,5116.03131,1.6872263934159002,1,1,4,0.5974468258359926,8.540134282695643,,,,17.741398121753154,,,,0.0,,1.0
2000-06-30,A001620,40170.0,1.868240624933772,1,5,9,0.9892910440682878,10.600875727353328,,15.716806448659193,,16.19422954740806,,0.477423098748866,,0.07801895991332611,,0.0
2000-06-30,A001630,114240.0,1.084219565697229,1,8,4,0.9655668605813823,11.646056777573412,,14.42535113867396,,15.41823463962695,,0.9928835009529914,,0.04351975429537968,,0.0
2000-06-30,A001670,8128.73424,2.0608682595888657,1,2,10,0.7814888580871516,9.003160500384004,,,,17.704893351888497,,,,0.0,,1.0
2000-06-30,A001680,496808.832,1.0811943214446216,1,10,4,1.0386301938783138,13.115960587221162,,14.198879493827697,,15.639400448023,,1.440520954195302,,0.49944449561615534,,0.0
2000-06-30,A001690,39481.7484,1.3357930087662528,1,5,6,0.867598070793027,10.58359377828112,,16.0623031843384,,17.39586586454402,,1.3335626802056224,,0.0,,1.0
2000-06-30,A001740,287068.6465,1.2928512620493722,1,9,6,1.0796536166328703,12.567476652552399,,14.9494851707125,,16.36665987632342,,1.4171747056109216,,0.06269507355622057,,0.0
2000-06-30,A001770,10800.0,1.2900199671049537,1,2,5,0.5566953007460393,9.287301413112312,,14.743701133620895,,15.645180114725964,,0.9014789811050687,,0.09632345679012345,,0.0
2000-06-30,A001780,4620.6524,1.725326724364297,1,1,5,0.5017076172574948,8.438291186227504,,,,17.601366329268888,,,,0.0,,1.0
2000-06-30,A001790,97092.0642,0.8291849726851617,1,8,3,0.8664672529615364,11.483414922824148,,14.959289199565301,,16.06966741941233,,1.1103782198470293,,0.12437644910343436,,0.0
2000-06-30,A001800,175888.9695,1.5579208940430198,1,9,8,1.1320406912237118,12.077608219833836,,14.86252699363979,,16.035189883129863,,1.1726628894900735,,0.21150939151551368,,0.0
2000-06-30,A001820,17967.8284,0.8777283055986604,1,3,3,0.5702544715625498,9.796338126620954,,14.16652160789806,,15.101438460023779,,0.9349168521257176,,0.0,,1.0
2000-06-30,A001830,188957.5116,1.429560418240705,1,9,7,0.9756834469224009,12.149277462419837,,13.94309586463431,,16.867478162393212,,2.9243822977589016,,0.0,,1.0
2000-06-30,A001840,8160.0,0.0698003104682062,0,2,1,0.6062307754857766,9.006999447958153,,16.094315122292915,,17.019970006109524,,0.9256548838166089,,1.3869510416666666,,0.0
2000-06-30,A001850,27940.0,1.0339964279804672,0,4,3,0.7155544640276311,10.237814632810952,,15.839631839890707,,17.552323654674975,,1.712691814784267,,0.22067198586868658,,0.0
2000-06-30,A001880,32430.0,2.00883170283228,1,5,10,0.9643801789458204,10.386839199301363,,14.865126496956973,,16.824979758969324,,1.9598532620123517,,0.0,,1.0
2000-06-30,A001920,27313.57629,0.7738019383772821,1,4,2,0.6704966901676362,10.215139157560387,,,,19.534346775666734,,,,0.0,,1.0
2000-06-30,A001940,109200.0,1.4554778611140824,1,8,8,0.9951759596376349,11.600936342292941,,15.623502739285998,,16.419754753446473,,0.7962520141604739,,0.04968199566160521,,0.0
2000-06-30,A001950,25245.0,1.0704614891380506,1,4,3,0.7155544640276311,10.136383395293016,,15.762587644386969,,16.432695005052135,,0.670107360665167,,0.6606560060917571,,0.0
2000-06-30,A001980,137937.303,1.674452833763489,1,8,9,1.2058816116945281,11.834554534815018,,14.631102224961563,,16.149592895966794,,1.5184906710052335,,0.0,,1.0
2000-06-30,A001990,27093.4848,0.081807413870296,0,4,1,0.6028984510141145,10.207048564679754,,,,,,,,,,
2000-06-30,A002000,372919.46,0.9056283877605532,1,10,3,1.0765169066843012,12.829117750377833,,14.139107629415863,,14.721783165757877,,0.5826755363420141,,0.040403065376929274,,0.0
2000-06-30,A002020,236193.4941,1.3390334809833695,1,9,6,1.0796536166328703,12.372406638335573,,15.463467944103224,,16.477460093486247,,1.0139921493830235,,0.18040545951044734,,0.0
2000-06-30,A002030,124849.1805,1.7326277359244393,1,8,10,1.177398499249,11.734861731809724,,15.647189308766388,,16.157737650234324,,0.5105483414679387,,0.0883002082637289,,0.0
2000-06-30,A002050,3933.22625,1.9551468608803697,1,1,6,0.8396271657740362,8.27721529683878,,13.61292556449739,,17.45754938280707,,3.84462381830968,,0.0,,1.0
2000-06-30,A002070,30240.0,0.5671837704406217,1,5,1,0.7138612816341676,10.31692083029347,,,,,,,,,,
2000-06-30,A002080,10199.0,1.0319210011727298,1,2,3,0.6238280959156877,9.230044955250518,,15.693965373483689,,17.75004185194846,,2.056076478464769,,0.0,,1.0
2000-06-30,A002100,33789.6009,1.0397684275188888,1,5,4,0.7190250091624422,10.427908368451842,,14.833288475712964,,15.719919866989615,,0.8866313912766515,,0.06180596094062353,,0.0
2000-06-30,A002130,11700.0,1.6285066760016915,1,3,8,0.8687513697192328,9.367344120785848,,,,16.23979744620842,,,,0.0,,1.0
2000-06-30,A002140,9581.0,1.4654707490131045,1,2,6,0.7007125877872236,9.167537249650874,,14.99576415561994,,16.599208454328874,,1.6034442987089326,,0.0,,1.0
2000-06-30,A002170,57300.0,1.3884859453433784,1,6,7,0.8809785092162847,10.95605590270283,,14.575644674776294,,15.012486323340934,,0.436841648564639,,0.20177248148148147,,0.0
2000-06-30,A002180,10289.48545,1.1579033949882245,1,2,4,0.7652629402182906,9.238877822718724,,,,17.462880668241525,,,,0.0,,1.0
2000-06-30,A002200,71600.0,0.9986948391895945,1,7,4,0.8841520285387585,11.178850352948738,,13.825971325925147,,14.734044180370214,,0.908072854445067,,0.21581790384615387,,0.0
2000-06-30,A002210,23456.4722,1.221186522872949,1,4,6,0.8028192012257894,10.062901735793432,,14.492435128129635,,15.455949291995356,,0.9635141638657222,,0.10836620083867139,,0.0
2000-06-30,A002220,47423.7225,0.9608289476342846,1,6,3,0.7841769890132019,10.766877857171028,,14.25272241382728,,14.803164675542797,,0.5504422617155164,,0.10633635186117117,,0.0
2000-06-30,A002230,54000.0,0.9303460031650708,0,6,3,0.7841769890132019,10.896739325546411,,15.236903200431406,,16.323728612349058,,1.0868254119176493,,0.0,,1.0
2000-06-30,A002240,199552.5,0.793520356960556,1,9,2,0.5992875992242384,12.203832638586826,,14.306947762971216,,14.61112292091366,,0.30417515794244293,,0.33234074074074077,,0.0
2000-06-30,A002250,16324.42,0.8248694895370996,1,3,2,0.7337446156553497,9.700417425182705,,14.09652611328541,,15.168239688044773,,1.0717135747593631,,0.2526871822825814,,0.0
2000-06-30,A002270,83739.6595,1.231694374725523,1,7,6,0.9191909993674927,11.335467973407715,,14.48349521535957,,15.469607661447558,,0.9861124460879881,,0.39137061210878576,,0.0
2000-06-30,A002290,12276.0,2.812606340854677,0,3,10,0.7738665250975185,9.415401415739627,,16.812436154264304,,17.411589028658256,,0.5991528743939489,,1.203833426028921,,0.0
2000-06-30,A002300,109608.3831,0.964721779080168,1,8,3,0.8664672529615364,11.60466913870967,,14.66803827492634,,15.108914696234896,,0.4408764213085541,,0.41523316691726764,,0.0
2000-06-30,A002310,72160.0,1.4255796642292513,1,7,8,1.0030772808974984,11.186641154736506,,15.097341828592867,,15.88636225179587,,0.789020423203001,,0.2083006413831567,,0.0
2000-06-30,A002320,209418.74385,1.869698849073142,1,9,10,1.371327738292405,12.252091085590248,,14.806961542412484,,16.229246768567332,,1.4222852261548469,,0.07852646691371405,,0.0
2000-06-30,A002340,735.0,2.9949876678516345,1,1,9,0.6027605185805219,6.5998704992128365,,,,,,,,,,
2000-06-30,A002350,93974.247,1.3367677728340244,1,7,7,0.7336333655923012,11.450776055630923,,,,17.58301011772901,,,,17.974664934442576,,0.0
2000-06-30,A002360,8280.0,1.6522300320999308,1,2,8,0.8280228172057793,9.021598247379305,,,,,,,,,,
2000-06-30,A002380,438000.0,1.5292454081711937,1,10,9,1.2937766020086008,12.989974189358584,,14.28005503110227,,15.351043836544378,,1.0709888054421086,,0.07758783333333333,,0.0
2000-06-30,A002390,43152.0,0.322056649055836,1,5,1,0.7138612816341676,10.67248404537951,,14.36055657775382,,15.35473945410549,,0.9941828763516691,,0.028259768486861386,,0.0
2000-06-30,A002410,50075.09778,1.2807534599110042,1,6,6,0.7492748082759231,10.821279113203106,,13.878071698754894,,14.875522863308742,,0.9974511645538481,,0.011641948077760863,,0.0
2000-06-30,A002420,11678.16,-0.1782769285549011,1,2,1,0.6062307754857766,9.36547570972582,,12.718165637501539,,13.962668814592249,,1.24450317709071,,0.04312633109070826,,0.0
2000-06-30,A002450,3503.5572,0.5741007349119525,1,1,1,0.3335328178935961,8.161534074207925,,,,17.747629397603152,,,,0.0,,1.0
2000-06-30,A002460,44500.0,1.98188512379808,1,5,10,0.9643801789458204,10.703244468154331,,15.1119614190538,,17.054879729958152,,1.9429183109043535,,0.0,,1.0
2000-06-30,A002530,17721.0495,1.1641165166771426,1,3,4,0.7323232202120561,9.782508449267533,,13.025284290274968,,17.56945532305719,,4.544171032782224,,0.0,,1.0
2000-06-30,A002540,13055.0,0.6765136330896852,1,3,2,0.7337446156553497,9.47692648113323,,14.511554505420099,,16.084466557304264,,1.5729120518841644,,0.3080992791612058,,0.0
2000-06-30,A002600,30600.0,0.8872783636182804,1,5,3,0.8468109699569695,10.328755287940472,,13.905834749151857,,15.818335538313907,,1.91250078916205,,0.9118199881376038,,0.0
2000-06-30,A002610,3434485.312,1.23847007205871,1,10,6,1.145731179360597,15.049377636021891,,14.196215239603342,,15.754376878423518,,1.5581616388201749,,0.09738453881797131,,0.0
2000-06-30,A002620,22330.0,0.9469090466177936,1,4,3,0.7155544640276311,10.013686344834204,,14.34419930143509,,15.275010429311195,,0.9308111278761038,,0.2037049473203969,,0.0
2000-06-30,A002630,32000.0,1.4552203009647573,1,5,7,0.902070210480775,10.373491181781864,,15.436810424624747,,16.108928510831213,,0.6721180862064662,,0.0,,1.0
2000-06-30,A002670,37884.0,1.202797479559735,0,5,5,0.6637547549373114,10.542284138345991,,12.25104926294634,,14.509368625240153,,2.2583193622938134,,0.0,,1.0
2000-06-30,A002680,59280.0,0.7414182017041904,0,6,2,0.7928414454046483,10.990027259969969,,13.61815238533331,,15.034254598009092,,1.4161022126757814,,0.1512348429951691,,0.0
2000-06-30,A002700,19118.0,1.9995975553589769,1,3,10,0.7738665250975185,9.858385578623707,,15.361860373267131,,16.48261081448429,,1.1207504412171587,,0.059865166819712275,,0.0
2000-06-30,A002710,44640.0,1.078096587793868,1,6,5,0.695985900306092,10.706385597055192,,14.700213582681277,,15.654046442307338,,0.9538328596260609,,0.1096110594795539,,0.0
2000-06-30,A002720,19573.92521,1.4439671831548515,1,3,6,0.5584580967236927,9.881953613093618,,14.715369292771621,,15.44333076878077,,0.7279614760091482,,0.08133701623267671,,0.0
2000-06-30,A002740,316511.2164,1.126462733144404,1,9,5,1.044325147980959,12.665113958800985,,15.073495056695839,,15.780224221410709,,0.7067291647148712,,0.37165110382086786,,0.0
2000-06-30,A002760,22753.0071,0.4530630600979766,1,4,1,0.6028984510141145,10.032452595863841,,13.84298582582973,,14.403045346217429,,0.5600595203876991,,0.03663442115325128,,0.0
2000-06-30,A002780,70053.732,1.5199721194543494,1,7,9,0.9613844507095342,11.157017826577288,,14.358698305386302,,16.380005404708463,,2.0213070993221596,,0.0,,1.0
2000-06-30,A002790,238022.4,0.8453227277745423,1,9,2,0.5992875992242384,12.380120065871882,,14.533564915420238,,15.34444734917707,,0.8108824337568327,,0.13264471409361595,,0.0
2000-06-30,A002810,60024.1795,1.282681944885362,1,6,6,0.7492748082759231,11.002502751691571,,14.064814299786272,,14.386584138282455,,0.32176983849618146,,0.2014934363544847,,0.0
2000-06-30,A002820,38400.0,1.6174777397907332,1,5,8,0.9253068378189229,10.555812738575819,,15.966198476910469,,16.364757987717155,,0.3985595108066883,,0.15720072314049585,,0.0
2000-06-30,A002840,39200.0,0.9229232402190248,1,5,3,0.8468109699569695,10.576432025778553,,14.028744471303643,,14.800500080791902,,0.7717556094882587,,0.25087062937062937,,0.0
2000-06-30,A002850,158685.934,1.009536359371605,1,8,4,0.9655668605813823,11.974682269946195,,13.541911653230967,,15.02820570362132,,1.4862940503903523,,0.025797412642761395,,0.0
2000-06-30,A002870,23885.316,1.3609959694146712,1,4,7,0.8273415500034361,10.081019155797254,,15.130717009769587,,15.63565548989957,,0.5049384801299834,,0.0,,1.0
